"Latest: Time (min)","Latest: Q-S153 CO2 (%)","Latest: Q-S102 Pres (kPa)","Latest: Temp (°C)","Latest: Q-S102 O2 (kPa)","Latest: Q-G265 Potential (V)","Latest: Q-G265 Flow (mL/min)","Latest: S129 V (V)","Latest: Q-S102 O2 (Pcor) (%)","Latest: S129 CH4 (ppm)","Latest: Sin","Latest: Square","Latest: Mode","Latest: Channel","Latest: bit0","Latest: bit1","Latest: bit2","Latest: ManualCh","Latest: Manbit0","Latest: Manbit1","Latest: Manbit2","Latest: Graybit0","Latest: Graybit1","Latest: Graybit2","Latest: Mangray0","Latest: Mangray1","Latest: Mangray2","Latest: FlagEv","Latest: FlagRef","Latest: FlagCycle","Latest: SampleTime (min)","Latest: NoEventPts","Latest: CycleNo","Latest: NoDwellPts","Latest: CO2Event (%)","Latest: CO2RefEvent (%)","Latest: CO2Ref (%)","Latest: difCO2 (%)","Latest: O2Event (%)","Latest: O2RefEvent (%)","Latest: O2Ref (ppm)","Latest: difO2 (%)","Latest: CH4Event (ppm)","Latest: CH4RefEvent (ppm)","Latest: CH4Ref (ppm)","Latest: difCH4 (ppm)","Latest: TempEvent (°C)","Latest: VCO2 (µL/h)","Latest: VO2 (µL/h)","Latest: RQ","Latest: VCO2Event (µL/h)","Latest: VO2Event (µL/h)","Latest: RQEvent","Latest: Flag1","Latest: Flag2","Latest: Flag3","Latest: Flag4","Latest: Flag5","Latest: Flag6","Latest: Flag7","Latest: Flag8","Latest: VCO2(1) (µL/h)","Latest: VO2(1) (µL/h)","Latest: RQ(1)","Latest: difCH4(1) (ppm)","Latest: VCO2(2) (µL/h)","Latest: VO2(2) (µL/h)","Latest: RQ(2)","Latest: difCH4(2) (ppm)","Latest: VCO2(3) (µL/h)","Latest: VO2(3) (µL/h)","Latest: RQ(3)","Latest: difCH4(3) (ppm)","Latest: VCO2(4) (µL/h)","Latest: VO2(4) (µL/h)","Latest: RQ(4)","Latest: difCH4(4) (ppm)","Latest: VCO2(5) (µL/h)","Latest: VO2(5) (µL/h)","Latest: RQ(5)","Latest: difCH4(5) (ppm)","Latest: VCO2(6) (µL/h)","Latest: VO2(6) (µL/h)","Latest: RQ(6)","Latest: difCH4(6) (ppm)","Latest: VCO2(7) (µL/h)","Latest: VO2(7) (µL/h)","Latest: RQ(7)","Latest: difCH4(7) (ppm)","Latest: VCO2(8) (µL/h)","Latest: VO2(8) (µL/h)","Latest: RQ(8)","Latest: difCH4(8) (ppm)","Latest: CH4 cal","Latest: CH4 V","Latest: smoothAveVO2","Latest: smoothSGVO2","Latest: CC"
56.3333333333,0.562058525085,79.1945394516,24.7147082058,15.9286774597,1.16386413574,195.269836469,1.39892578125,20.1133532312,6.43743336148,0.382683432365,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666666,,1,,,,0.0283894245644,0.533669100521,,,20.9394888063,-0.826135575159,,,6.95413363071,-0.516700269234,,62535.4119315,-105867.081742,0.590697418902,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-106150.461342,-106150.461342,0.1666666666
56.5,0.566132316589,79.195534584,24.7263076217,15.9319945984,1.1595916748,194.199222771,1.3996887207,20.1172890392,6.46596431439,0.500000000023,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0283289276997,0.537803388889,,,20.9393681452,-0.822079105977,,,6.96955493251,-0.50359061812,,62673.9809998,-104561.146068,0.599400287361,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104209.917371,-104209.917371,0.1666666667
56.6666666667,0.564299110413,79.1960321503,24.7321072793,15.9332385254,1.15859985352,193.950899101,1.40068054199,20.1187333415,6.50311885238,0.608761428988,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.028268430835,0.536030679578,,,20.939247484,-0.820514142475,,,6.9849762343,-0.481857381924,,62387.5351088,-104251.666499,0.598432017481,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100135.53785,-100135.53785,0.1666666667
56.8333333333,0.547902099609,79.1930467529,24.7335571884,15.9386288757,1.16539001465,195.652556885,1.40129089355,20.1262983674,6.52625419825,0.707106781187,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666666,,1,,,,0.0282079339703,0.519694165639,,,20.9391268229,-0.812828455488,,,7.00039753609,-0.47414333784,,61017.3994147,-104532.997608,0.58371424154,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94907.5757969,-94907.5757969,0.1666666666
57,0.501053497314,79.1935443192,24.7393568044,16.0215573425,1.15928649902,194.122806989,1.4005279541,20.2308881112,6.49760063274,0.793353340307,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0281474371056,0.472906060208,,,20.9390061617,-0.708118050515,,,7.01581883789,-0.518218205153,,55088.8202139,-89732.8473801,0.613920340458,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89438.4973341,-89438.4973341,0.1666666667
57.1666666667,0.460722961426,79.1930467529,24.7408067032,16.0986808167,1.1604309082,194.409405118,1.40586853027,20.3284018948,6.69793064733,0.866025403771,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0280869402408,0.432636021185,,,20.9388855005,-0.610483605701,,,7.03124013969,-0.333309492353,,50470.9319474,-76704.4863992,0.657991915684,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84417.8570354,-84417.8570354,0.1666666667
57.3333333333,0.447992362976,79.1945394516,24.7451563873,16.1272911377,1.15753173828,193.683562858,1.41357421875,20.3641453683,6.98678764368,0.923879532511,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666666,,1,,,,0.0280264433762,0.4199659196,,,20.9387648394,-0.57461947106,,,7.04666144147,-0.0598737977916,,48809.3329403,-71536.4371635,0.682300305629,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79285.3732701,-79285.3732701,0.1666666666
57.5,0.47538861084,79.1935443192,24.7495060528,16.1086322327,1.15776062012,193.740841403,1.41128540039,20.3408401167,6.90103775322,0.965925826296,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0279659465114,0.447422664329,,,20.9386441782,-0.59780406155,,,7.06208274327,-0.161044990048,,52015.3134332,-74121.1157685,0.701761068946,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74771.6748962,-74771.6748962,0.1666666667
57.6666666667,0.461435874939,79.1960321503,24.7596552008,16.0986808167,1.16470336914,195.480309369,1.22940063477,20.3276355893,0.0798005290834,0.99144486137,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0279054496467,0.433530425292,,,20.9385235171,-0.610887927769,,,7.07750404507,-6.99770351598,,50853.8002496,-77159.0913441,0.659077230742,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72126.208352,-72126.208352,0.1666666667
57.8333333333,0.426808647156,79.1970272827,24.7640048052,16.1447061157,1.1555480957,193.187326939,1.28074645996,20.3854950995,2.00534024483,1,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666666,,1,,,,0.027844952782,0.398963694374,,,20.9384028559,-0.552907756369,,,7.09292534685,-5.08758510202,,46249.8050744,-68814.6134475,0.672092783165,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71007.8469605,-71007.8469605,0.1666666666
58,0.415300186157,79.1950370178,24.7712541054,16.1629503784,1.17378234863,197.760885556,1.35948181152,20.40904454,4.95815135646,0.99144486137,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0277844559173,0.38751573024,,,20.9382821948,-0.529237654797,,,7.10834664865,-2.1501952922,,45985.9433881,-67251.0252446,0.683795424989,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70767.5120891,-70767.5120891,0.1666666667
58.1666666667,0.425077285767,79.195534584,24.7698042494,16.1525843201,1.15821838379,193.855411244,1.3956451416,20.3958271195,6.31432154829,0.965925826296,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0277239590525,0.397353326714,,,20.9381615336,-0.54233441412,,,7.12376795045,-0.80944640216,,46222.1293923,-67546.6091703,0.684299774038,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70686.871607,-70686.871607,0.1666666667
58.3333333333,0.441372451782,79.1945394516,24.7741538115,16.1306082764,1.15921020508,194.103704225,1.40342712402,20.3683339636,6.60624535432,0.923879532511,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666666,,1,,,,0.0276634621879,0.413708989594,,,20.9380408724,-0.569706908888,,,7.13918925224,-0.532943897919,,48186.4928812,-71160.7426312,0.677149943909,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70690.1728132,-70690.1728132,0.1666666666
58.5,0.448297897339,79.1945394516,24.7741538115,16.1185836487,1.15585327148,193.263650132,1.40800476074,20.353150306,6.77791856755,0.866025403771,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0276029653231,0.420694932016,,,20.9379202113,-0.584769905321,,,7.15461055403,-0.37669198648,,48788.2731381,-72847.4504819,0.669732060838,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71890.1842952,-71890.1842952,0.1666666667
58.6666666667,0.446261001587,79.1920516205,24.7727039595,16.1148518677,1.15905761719,194.065500111,1.41403198242,20.3490773859,7.00417499531,0.793353340307,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0275424684584,0.418718533129,,,20.9377995501,-0.588722164274,,,7.17003185583,-0.165856860523,,48760.7434814,-73792.6732467,0.660780282595,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73026.8601134,-73026.8601134,0.1666666667
58.8333333333,0.449214500427,79.1930467529,24.7799531996,16.11526651,1.15905761719,194.065500111,1.41036987305,20.3493452655,6.86674582246,0.707106781187,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666666,,1,,,,0.0274819715937,0.421732528833,,,20.937678889,-0.588333623491,,,7.18545315762,-0.318707335156,,49111.5702122,-73642.4728772,0.666891921108,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74051.9139536,-74051.9139536,0.1666666666
59,0.457667617798,79.1925491867,24.7814030416,16.1019979553,1.16439819336,195.403767171,1.41403198242,20.3327183184,7.00413098813,0.608761428988,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.027421474729,0.430246143069,,,20.9375582278,-0.604839909402,,,7.20087445941,-0.196743471287,,50448.6418733,-76333.6647666,0.660896368956,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74539.5071841,-74539.5071841,0.1666666667
59.1666666667,0.459093444824,79.1930467529,24.7799531996,16.109046875,1.16172790527,194.734344697,1.4087677002,20.3414915015,6.80665906536,0.500000000023,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0273609778642,0.43173246696,,,20.9374375667,-0.59594606518,,,7.21629576121,-0.409636695853,,50449.1316874,-74711.7744112,0.675250080527,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74698.906011,-74698.906011,0.1666666667
59.3333333333,0.459500823975,79.1945394516,24.7799531996,16.105315094,1.1604309082,194.409405118,1.41418457031,20.3363959252,7.00967740535,0.382683432365,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666666,,1,,,,0.0273004809996,0.432200342975,,,20.9373169055,-0.600920980318,,,7.231717063,-0.222039657653,,50419.658354,-75306.595768,0.669525130433,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74875.5365106,-74875.5365106,0.1666666666
59.5,0.449418190002,79.1935443192,24.7814030416,16.1107054443,1.15623474121,193.35906476,1.41563415527,20.3434580215,7.064129355,0.258819045077,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0272399841348,0.422178205867,,,20.9371962443,-0.593738222858,,,7.2471383648,-0.183009009794,,48984.6100929,-74153.6204283,0.660582852327,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75324.8922711,-75324.8922711,0.1666666667
59.6666666667,0.44952003479,79.1940418854,24.7843027197,16.1181690063,1.17164611816,197.223680024,1.41700744629,20.3527546045,7.11558725967,0.130526192246,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0271794872701,0.42234054752,,,20.9370755832,-0.584320978709,,,7.26255966659,-0.146972406926,,49982.5425044,-74221.0947015,0.673427718972,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76017.8448987,-76017.8448987,0.1666666667
59.8333333333,0.462759857178,79.1950370178,24.7915518805,16.1032418823,1.16172790527,194.734344697,1.41670227051,20.3336503002,7.10405303919,5.38968387752E-15,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666666,,1,,,,0.0271189904054,0.435640866773,,,20.936954922,-0.603304621842,,,7.27798096838,-0.173927929195,,50905.8543809,-75678.1556574,0.672662460371,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77542.5720649,-77542.5720649,0.1666666666
60,0.484045417786,79.1950370178,24.7959013533,16.0845829773,1.16065979004,194.466737489,1.41075134277,20.3100896003,6.88087926399,-0.130526192246,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0270584935407,0.456986924245,,,20.9368342609,-0.626744660576,,,7.29340227018,-0.412523006185,,53326.6118577,-78373.8047013,0.680413718091,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79174.7944451,-79174.7944451,0.1666666667
60.1666666667,0.50421068573,79.1945394516,24.7973511736,16.0568019409,1.14967346191,191.71958055,1.40769958496,20.2751377205,6.76647368672,-0.258819045077,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.026997996676,0.477212689054,,,20.9367135997,-0.661575879246,,,7.30882357197,-0.542349885254,,54900.3340343,-81718.2104588,0.671824966872,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81148.3965952,-81148.3965952,0.1666666667
60.3333333333,0.511034286499,79.1950370178,24.798800992,16.0348258972,1.15188598633,192.272038791,1.40998840332,20.2472610671,6.85226724168,-0.382683432365,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666666,,1,,,,0.0269374998113,0.484096786688,,,20.9365929386,-0.689331871429,,,7.32424487376,-0.471977632086,,55853.3418504,-85793.2857183,0.651022296008,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82984.5958333,-82984.5958333,0.1666666666
60.5,0.505229133606,79.1990175476,24.8002508085,16.0439480286,1.15669250488,193.473577907,1.4102935791,20.2577614286,6.86336708155,-0.500000000023,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0268770029465,0.478352130659,,,20.9364722774,-0.678710848781,,,7.33966617556,-0.476299094013,,55535.348431,-84946.5452626,0.653768181617,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83932.068711,-83932.068711,0.1666666667
60.6666666667,0.511441665649,79.1950370178,24.8046002461,16.0339966125,1.15608215332,193.320897491,1.41036987305,20.2462139249,6.86657325302,-0.608761428988,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0268165060818,0.484625159567,,,20.9363516162,-0.690137691373,,,7.35508747736,-0.488514224334,,56219.2932602,-86363.1937217,0.650963574151,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84084.3248534,-84084.3248534,0.1666666667
60.8333333333,0.503090393066,79.1970272827,24.801700623,16.0381430359,1.15577697754,193.244568626,1.41403198242,20.250940706,7.00373494838,-0.707106781187,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666666,,1,,,,0.0267560092171,0.476334383849,,,20.9362309551,-0.685290249124,,,7.37050877914,-0.366773830767,,55235.9001627,-85872.7241825,0.643229857776,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83072.9344678,-83072.9344678,0.1666666666
61,0.487915519714,79.1975248489,24.8046002461,16.0630215759,1.1547088623,192.977477159,1.41639709473,20.2822267571,7.09238543022,-0.793353340307,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0266955123524,0.461220007362,,,20.9361102939,-0.653883536779,,,7.38593008094,-0.293544650717,,53408.9976624,-81617.9892044,0.654377768713,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81156.4547332,-81156.4547332,0.1666666667
61.1666666667,0.471416664124,79.1990175476,24.8046002461,16.0783633423,1.15577697754,193.244568626,1.4143371582,20.3012156466,7.0150031788,-0.866025403771,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0266350154877,0.444781648636,,,20.9359896328,-0.6347739862,,,7.40135138274,-0.386348203941,,51576.8485573,-79433.207601,0.649310913093,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79117.5917127,-79117.5917127,0.1666666667
61.3333333333,0.449621879578,79.1940418854,24.8074998615,16.1049004517,1.15501403809,193.053779553,1.40991210938,20.3360001186,6.84949210754,-0.923879532511,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666666,,1,,,,0.026574518623,0.423047360955,,,20.9358689716,-0.599868853058,,,7.41677268453,-0.567280576981,,49007.976627,-74907.6253207,0.654245497934,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76849.6614558,-76849.6614558,0.1666666666
61.5,0.442187210083,79.1965297165,24.8089496663,16.11526651,1.15585327148,193.263650132,1.41098022461,20.3484503269,6.88933301806,-0.965925826296,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0265140217582,0.415673188325,,,20.9357483105,-0.58729798354,,,7.43219398632,-0.542860968261,,48205.9858191,-73371.7584337,0.657010092823,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74788.2757009,-74788.2757009,0.1666666667
61.6666666667,0.436178367615,79.1965297165,24.8118492701,16.120242218,1.15592956543,193.282732113,1.41784667969,20.3547330618,7.14683636651,-0.99144486137,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0264535248935,0.409724842721,,,20.9356276493,-0.580894587498,,,7.44761528812,-0.300778921609,,47520.8919761,-72622.3912611,0.654355924541,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73068.5825184,-73068.5825184,0.1666666667
61.8333333333,0.432002731323,79.1935443192,24.8147488662,16.1235593567,1.1547088623,192.977477159,1.42311096191,20.3596890319,7.34453245997,-1,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666666,,1,,,,0.0263930280288,0.405609703294,,,20.9355069881,-0.575817956274,,,7.46303658991,-0.118504129933,,46969.3224685,-71890.3753385,0.653346463241,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71719.8554398,-71719.8554398,0.1666666666
62,0.422938545227,79.1915540543,24.8219978228,16.1297789917,1.15905761719,194.065500111,1.41647338867,20.3680546295,7.09578150171,-0.99144486137,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0263325311641,0.396606014063,,,20.935386327,-0.567331697517,,,7.4784578917,-0.382676389997,,46185.7599926,-71323.4802227,0.6475533702,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70516.9748351,-70516.9748351,0.1666666667
62.1666666667,0.416827857971,79.1925491867,24.8321462821,16.1434621887,1.15562438965,193.20640703,1.41616821289,20.3850770742,7.08424716776,-0.965925826296,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0262720342994,0.390555823672,,,20.9352656658,-0.550188591663,,,7.4938791935,-0.409632025744,,45279.5928888,-68679.9133992,0.659284362018,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69306.9979845,-69306.9979845,0.1666666667
62.3333333333,0.408272895813,79.1925491867,24.8379453601,16.1418036194,1.15539550781,193.149168179,1.4176940918,20.382982724,7.14147301046,-0.923879532511,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666666,,1,,,,0.0262115374347,0.382061358378,,,20.9351450047,-0.55216228069,,,7.50930049529,-0.367827484832,,44282.0658415,-69209.4836382,0.639826560086,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68096.758177,-68096.758177,0.1666666666
62.5,0.404199104309,79.1930467529,24.8451941654,16.1596332397,1.15440368652,192.901182332,1.42135620117,20.4053687821,7.27876929995,-0.866025403771,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0261510405699,0.378048063739,,,20.9350243435,-0.52965556142,,,7.52472179708,-0.24595249713,,43760.1386493,-65948.8916705,0.663546233164,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66850.7041736,-66850.7041736,0.1666666667
62.6666666667,0.397171813965,79.1950370178,24.8480936745,16.1654382324,1.15478515625,192.996552049,1.42585754395,20.4121859666,7.44739730848,-0.793353340307,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0260905437052,0.37108127026,,,20.9349036823,-0.522717715739,,,7.54014309888,-0.0927457903998,,42975.0235063,-65178.9620944,0.659338874468,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65677.9997353,-65677.9997353,0.1666666667
62.8333333333,0.393199867249,79.1945394516,24.8495434263,16.1704139404,1.15447998047,192.920255331,1.42807006836,20.4185971058,7.53041948547,-0.707106781187,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666666,,1,,,,0.0260300468405,0.367169820408,,,20.9347830212,-0.516185915413,,,7.55556440067,-0.0251449151988,,42505.186039,-64316.7809314,0.660872410333,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64730.6486546,-64730.6486546,0.1666666666
63,0.389533454895,79.1940418854,24.8567921573,16.1762189331,1.1604309082,194.409405118,1.43104553223,20.4260554809,7.64205508792,-0.608761428988,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0259695499758,0.363563904919,,,20.93466236,-0.508606879109,,,7.57098570247,0.0710693854515,,42412.5380382,-63806.4364473,0.664706264756,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63651.8523236,-63651.8523236,0.1666666667
63.1666666667,0.383015388489,79.1940418854,24.862591109,16.1803653564,1.15913391113,194.084601931,1.42730712891,20.4312912578,7.5018544163,-0.500000000023,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0259090531111,0.357106335378,,,20.9345416989,-0.503250441116,,,7.58640700426,-0.0845525879625,,41589.7127833,-63109.9914776,0.65900361907,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62865.8680691,-62865.8680691,0.1666666667
63.3333333333,0.376701011658,79.1925491867,24.8669403036,16.1845117798,1.15585327148,193.263650132,1.42364501953,20.4369122424,7.36465379627,-0.382683432365,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666666,,1,,,,0.0258485562464,0.350852455412,,,20.9344210377,-0.497508795327,,,7.60182830605,-0.237174509781,,40688.6103849,-62192.9480395,0.654231897145,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62023.0488758,-62023.0488758,0.1666666666
63.5,0.373441978455,79.1915540543,24.8698397576,16.1911460571,1.15341186523,192.653276405,1.42463684082,20.4455465617,7.40194360668,-0.258819045077,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0257880593816,0.347653919073,,,20.9343003766,-0.48875381487,,,7.61724960785,-0.215306001166,,40190.2048906,-60814.4322591,0.660866235162,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61284.3003976,-61284.3003976,0.1666666667
63.6666666667,0.368349739075,79.1960321503,24.8712894818,16.1957071228,1.15592956543,193.282732113,1.42593383789,20.4501496894,7.4501648948,-0.130526192246,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.1666666667,,1,,,,0.0257275625169,0.342622176558,,,20.9341797154,-0.484030026008,,,7.63267090964,-0.182506014849,,39737.9882029,-60474.7392403,0.657100612621,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60572.9119849,-60572.9119849,0.1666666667
63.8333333333,0.365192550659,79.1995151138,24.8727392043,16.2019267578,1.1531829834,192.596078699,1.42135620117,20.4571034741,7.27817483032,-1.95943487864E-15,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,1,,,0.1666666666,30,1,48,0.43917260437,,0.0256670656522,0.339525485007,20.3543171017,,20.9340590542,-0.476955580168,7.12973498517,,7.64809221143,-0.369917381111,24.8194844393,39238.8413844,-59320.6568864,0.661470109132,39238.8413844,-59320.6568864,0.661470109132,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39238.8413844,-59320.6568864,0.661470109132,-0.369917381111,,,-59867.7280682,-59867.7280682,0.1666666666
64,0.361526138306,79.1985199814,24.8814375011,16.2035853271,1.16020202637,194.352076997,1.42379760742,20.4594547107,7.36982072613,0.130526192246,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.1666666667,,1,,,,0.0256065687875,0.335919569519,,,20.9339383931,-0.47448368244,,,7.66351351323,-0.293692787104,,39176.1361085,-59608.2444019,0.657226806486,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59215.3076957,-59215.3076957,0.1666666667
