"","time.min","Q.S153.CO2","Q.S102.Pres.kPa","Temp.C","Q.S102.O2.kPa","Q.G265.Potential.V","Q.G265.Flow.mL.min","S129.V.V","Q.S102.O2.Pcor","S129.CH4.ppm","Sin","Square","Mode","channel","bit0","bit1","bit2","ManualCh","Manbit0","Manbit1","Manbit2","Graybit0","Graybit1","Graybit2","Mangray0","Mangray1","Mangray2","FlagEv","FlagRef","FlagCycle","SampleTime.min","NoEventPts","CycleNo","NoDwellPts","CO2Event","CO2RefEvent","CO2Ref","difCO2","O2Event","O2RefEvent","O2Ref.ppm","difO2","CH4Event.ppm","CH4RefEvent.ppm","CH4Ref.ppm","difCH4.ppm","TempEvent.C","VCO2.uL.h","VO2.uL.h","RQ","VCO2Event.uL.h","VO2Event.uL.h","RQEvent","Flag1","Flag2","Flag3","Flag4","Flag5","Flag6","Flag7","Flag8","VCO2.1.uL.h","VO2.1.uL.h","RQ.1","difCH4.1.ppm","VCO2.2.uL.h","VO2.2.uL.h","RQ.2","difCH4.2.ppm","VCO2.3.uL.h","VO2.3.uL.h","RQ.3","difCH4.3.ppm","VCO2.4.uL.h","VO2.4.uL.h","RQ.4","difCH4.4.ppm","VCO2.5.uL.h","VO2.5.uL.h","RQ.5","difCH4.5.ppm","VCO2.6.uL.h","VO2.6.uL.h","RQ.6","difCH4.6.ppm","VCO2.7.uL.h","VO2.7.uL.h","RQ.7","difCH4.7.ppm","VCO2.8.uL.h","VO2.8.uL.h","RQ.8","difCH4.8.ppm","CH4.cal","CH4.V","smoothAveVO2","smoothSGVO2","CC","SourceFile"
"193","31.83333333",0.366822067,79.38759515,24.00683252,16.25956204,1.182937622,200.0673646,1.358261108,"20.48123767",4.900456945,-9.8e-16,-1,0,"4",1,1,0,1,0,0,0,0,1,0,0,0,0,1,NA,NA,0.166666667,30,1,48,0.364842884,NA,0.057247861,0.309574206,20.48525284,NA,20.8726451,-0.391407429,4.683725064,NA,5.114338048,-0.213881104,24.004075,37167.03773,-49575.95383,0.749698893,37167.03773,-49575.95383,0.749698893,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37167.03773,-49575.95383,0.749698893,-0.213881104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50192.46461,-50192.46461,0.166666667,"./data-raw/23-apr-orig.csv"
"194","32",0.363563034,79.38809271,24.00973513,16.25831812,1.165237427,195.6142764,1.352996826,"20.47954241",4.703483368,0.130526192,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057259531,0.306303503,NA,NA,20.8725753,-0.39303289,NA,NA,5.126022526,-0.422539158,NA,35956.22815,-48814.84759,0.736583845,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50623.92586,-50623.92586,0.166666667,"./data-raw/23-apr-orig.csv"
"195","32.16666667",0.366312843,79.39058054,24.00247858,16.25707419,1.198272705,203.9458227,1.349868774,"20.47733381",4.586315625,0.258819045,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057271201,0.309041643,NA,NA,20.8725055,-0.395171696,NA,NA,5.137707004,-0.551391379,NA,37822.68389,-51136.31813,0.739644254,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52340.44005,-52340.44005,0.166666667,"./data-raw/23-apr-orig.csv"
"196","32.33333333",0.375580719,79.39058054,24.00683252,16.25292776,1.218414307,209.0685286,1.353759766,"20.47211099",4.731877527,0.382683432,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.05728287,0.318297849,NA,NA,20.8724357,-0.400324712,NA,NA,5.149391481,-0.417513954,NA,39933.52849,-52931.37599,0.754439645,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54244.04053,-54244.04053,0.166666667,"./data-raw/23-apr-orig.csv"
"197","32.5",0.419577667,79.39157568,24.00102726,16.24297635,1.200714111,204.5650295,1.360473633,"20.45931978",4.982980701,0.5,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.05729454,0.362283127,NA,NA,20.8723659,-0.41304612,NA,NA,5.161075959,-0.178095258,NA,44469.8429,-52340.38883,0.849627676,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56914.70665,-56914.70665,0.166666667,"./data-raw/23-apr-orig.csv"
"198","32.66666667",0.461232185,79.38709758,24.00828382,16.17829214,1.199874878,204.3521233,1.360702515,"20.37899437",4.991824624,0.608761429,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.05730621,0.403925976,NA,NA,20.8722961,-0.493301737,NA,NA,5.172760437,-0.180935813,NA,49532.15474,-63374.97984,0.78157271,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60190.73925,-60190.73925,0.166666667,"./data-raw/23-apr-orig.csv"
"199","32.83333333",0.458889755,79.38112679,24.01263772,16.17373108,1.199951172,204.3714761,1.361999512,"20.37478143",5.040726505,0.707106781,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.05731788,0.401571876,NA,NA,20.87222631,-0.497444876,NA,NA,5.184444914,-0.143718409,NA,49248.63675,-64099.16837,0.768319434,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-63155.45976,-63155.45976,0.166666667,"./data-raw/23-apr-orig.csv"
"200","33",0.457260239,79.37863895,24.0155403,16.15548682,1.199264526,204.1973179,1.36138916,"20.35243616",5.018047814,0.79335334,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057329549,0.399930689,NA,NA,20.87215651,-0.519720349,NA,NA,5.196129392,-0.178081578,NA,49007.27358,-67546.61664,0.725532618,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66128.96115,-66128.96115,0.166666667,"./data-raw/23-apr-orig.csv"
"201","33.16666667",0.450742172,79.37714626,24.01989415,16.14677933,1.200180054,204.4295372,1.3621521,"20.34184912",5.046688559,0.866025404,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057341219,0.393400953,NA,NA,20.87208671,-0.530237588,NA,NA,5.207813869,-0.161125311,NA,48263.28356,-69464.97861,0.694785841,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68384.79532,-68384.79532,0.166666667,"./data-raw/23-apr-orig.csv"
"202","33.33333333",0.457158394,79.37565356,24.0155403,16.13973041,1.198806763,204.0812334,1.36756897,"20.3333512",5.249466574,0.923879533,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057352889,0.399805505,NA,NA,20.87201691,-0.538665706,NA,NA,5.219498347,0.029968226,NA,48965.42663,-70443.97816,0.695097408,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68883.55703,-68883.55703,0.166666667,"./data-raw/23-apr-orig.csv"
"203","33.5",0.454714119,79.37664869,24.01989415,16.123974,1.197738647,203.8104348,1.364746094,"20.31324611",5.143778494,0.965925826,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057364558,0.397349561,NA,NA,20.87194711,-0.558701005,NA,NA,5.231182825,-0.087404331,NA,48601.70418,-73526.00471,0.661013806,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69127.21362,-69127.21362,0.166666667,"./data-raw/23-apr-orig.csv"
"204","33.66666667",0.432002731,79.37913652,24.01118642,16.15507217,1.201400757,204.7392674,1.364135742,"20.35178623",5.120780751,0.991444861,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057376228,0.374626503,NA,NA,20.87187731,-0.520091084,NA,NA,5.242867302,-0.122086552,NA,46030.70038,-68603.30573,0.67096913,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68784.16075,-68784.16075,0.166666667,"./data-raw/23-apr-orig.csv"
"205","33.83333333",0.425179131,79.37963409,24.01408901,16.17373108,1.200637817,204.545672,1.364898682,"20.37516457",5.149294138,1,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057387898,0.367791233,NA,NA,20.87180751,-0.496642944,NA,NA,5.25455178,-0.105257642,NA,45147.13283,-65122.89447,0.693260538,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68277.31162,-68277.31162,0.166666667,"./data-raw/23-apr-orig.csv"
"206","34",0.432308266,79.38411218,24.01118642,16.16585287,1.198272705,203.9458227,1.367263794,"20.36409104",5.237489676,0.991444861,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057399568,0.374908698,NA,NA,20.87173771,-0.507646676,NA,NA,5.266236258,-0.028746581,NA,45885.95568,-66403.83393,0.69101365,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67917.72011,-67917.72011,0.166666667,"./data-raw/23-apr-orig.csv"
"207","34.16666667",0.434650696,79.38660001,24.00828382,16.15880396,1.19720459,203.6750698,1.369018555,"20.35457363",5.302974398,0.965925826,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057411237,0.377239459,NA,NA,20.87166792,-0.517094282,NA,NA,5.277920735,0.025053663,NA,46110.37035,-67699.60944,0.681102457,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67518.38773,-67518.38773,0.166666667,"./data-raw/23-apr-orig.csv"
"208","34.33333333",0.432511955,79.38709758,24.00828382,16.15797467,1.199264526,204.1973179,1.365127563,"20.35340145",5.157372873,0.923879533,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057422907,0.375089048,NA,NA,20.87159812,-0.518196666,NA,NA,5.289605213,-0.13223234,NA,45965.36893,-68113.36185,0.674836298,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67660.86317,-67660.86317,0.166666667,"./data-raw/23-apr-orig.csv"
"209","34.5",0.435465454,79.38759515,24.00392989,16.1563161,1.199569702,204.2747168,1.362838745,"20.35118468",5.071712681,0.866025404,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057434577,0.378030877,NA,NA,20.87152832,-0.520343638,NA,NA,5.30128969,-0.22957701,NA,46343.30256,-68376.60659,0.677765465,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67862.4121,-67862.4121,0.166666667,"./data-raw/23-apr-orig.csv"
"210","34.66666667",0.433326714,79.38709758,24.01408901,16.15465753,1.200485229,204.5069585,1.363525391,"20.34922302",5.09743299,0.79335334,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057446246,0.375880467,NA,NA,20.87145852,-0.522235504,NA,NA,5.312974168,-0.215541178,NA,46132.41316,-68817.29423,0.670360753,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67470.93221,-67470.93221,0.166666667,"./data-raw/23-apr-orig.csv"
"211","34.83333333",0.426401268,79.38610245,24.01844287,16.15880396,1.203079224,205.1653411,1.35887146,"20.35470121",4.923383615,0.707106781,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057457916,0.368943352,NA,NA,20.87138872,-0.516687511,NA,NA,5.324658646,-0.40127503,NA,45427.07716,-68400.9724,0.664129114,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66728.81179,-66728.81179,0.166666667,"./data-raw/23-apr-orig.csv"
"212","35",0.415300186,79.38809271,24.02424796,16.17248715,1.20300293,205.1459692,1.359710693,"20.37142675",4.954656874,0.608761429,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057469586,0.3578306,NA,NA,20.87131892,-0.499892175,NA,NA,5.336343123,-0.381686249,NA,44054.54656,-66142.70506,0.666052991,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65662.6207,-65662.6207,0.166666667,"./data-raw/23-apr-orig.csv"
"213","35.16666667",0.404810173,79.38709758,24.02424796,16.1886582,1.199493408,204.2553664,1.359481812,"20.39205198",4.946156141,0.5,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057481256,0.347328918,NA,NA,20.87124912,-0.479197144,NA,NA,5.348027601,-0.40187146,NA,42575.56132,-62989.79648,0.675912032,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64564.27999,-64564.27999,0.166666667,"./data-raw/23-apr-orig.csv"
"214","35.33333333",0.40389357,79.38709758,24.0155403,16.19114606,1.202774048,205.0878564,1.358032227,"20.39518581",4.891924818,0.382683432,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057492925,0.346400645,NA,NA,20.87117932,-0.475993518,NA,NA,5.359712079,-0.467787261,NA,42634.70239,-62778.44277,0.679129658,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-63604.3929,-63604.3929,0.166666667,"./data-raw/23-apr-orig.csv"
"215","35.5",0.408171051,79.38859028,24.02279669,16.19529248,1.20010376,204.410183,1.361083984,"20.40002527",5.006001898,0.258819045,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057504595,0.350666456,NA,NA,20.87110952,-0.471084252,NA,NA,5.371396556,-0.365394658,NA,43016.36452,-61672.07651,0.697501478,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62756.28778,-62756.28778,0.166666667,"./data-raw/23-apr-orig.csv"
"216","35.66666667",0.413059601,79.38908784,24.01989415,16.19114606,1.198348999,203.9651657,1.364440918,"20.3946745",5.131555702,0.130526192,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057516265,0.355543336,NA,NA,20.87103973,-0.476365223,NA,NA,5.383081034,-0.251525332,NA,43519.57278,-62197.11897,0.699703998,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62274.35698,-62274.35698,0.166666667,"./data-raw/23-apr-orig.csv"
"217","35.83333333",0.413059601,79.39008298,24.01844287,16.18907285,1.198730469,204.0618876,1.363983154,"20.39180744",5.114366342,1.1e-15,1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057527934,0.355531666,NA,NA,20.87096993,-0.479162489,NA,NA,5.394765511,-0.280399169,NA,43538.98077,-62659.79755,0.694847134,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62185.83413,-62185.83413,0.166666667,"./data-raw/23-apr-orig.csv"
"218","36",0.41112455,79.38908784,24.02715048,16.19404855,1.201324463,204.7199057,1.360702515,"20.39833054",4.99169948,-0.130526192,-1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057539604,0.353584946,NA,NA,20.87090013,-0.472569586,NA,NA,5.406449989,-0.414750509,NA,43439.9307,-61901.48791,0.701759072,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61934.7927,-61934.7927,0.166666667,"./data-raw/23-apr-orig.csv"
"219","36.16666667",0.410207947,79.38759515,24.03150425,16.19404855,1.201248169,204.7005446,1.36177063,"20.39871409",5.031753009,-0.258819045,-1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057551274,0.352656673,NA,NA,20.87083033,-0.472116244,NA,NA,5.418134467,-0.386381458,NA,43321.8469,-61855.32298,0.700373789,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61801.91981,-61801.91981,0.166666667,"./data-raw/23-apr-orig.csv"
"220","36.33333333",0.406847069,79.38709758,24.03150425,16.19238998,1.200866699,204.6037457,1.367874146,"20.39675272",5.260126959,-0.382683432,-1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057562944,0.349284125,NA,NA,20.87076053,-0.474007812,NA,NA,5.429818944,-0.169691985,NA,42887.71281,-62228.71749,0.689194869,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61517.70115,-61517.70115,0.166666667,"./data-raw/23-apr-orig.csv"
"221","36.5",0.401958519,79.38610245,24.03730921,16.2023414,1.203536987,205.2815821,1.367034912,"20.40954386",5.228795421,-0.5,-1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057574613,0.344383906,NA,NA,20.87069073,-0.461146869,NA,NA,5.441503422,-0.212708001,NA,42425.67919,-60592.17578,0.700184119,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61102.18322,-61102.18322,0.166666667,"./data-raw/23-apr-orig.csv"
"222","36.66666667",0.397986572,79.38759515,24.0416629,16.19985355,1.199645996,204.2940677,1.367950439,"20.4060263",5.262948253,-0.608761429,-1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057586283,0.340400289,NA,NA,20.87062093,-0.464594631,NA,NA,5.4531879,-0.190239647,NA,41733.81735,-60963.54926,0.684570007,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60714.38526,-60714.38526,0.166666667,"./data-raw/23-apr-orig.csv"
"223","36.83333333",0.395644142,79.38958541,24.04311412,16.20317068,1.196517944,203.5010627,1.365585327,"20.40969304",5.174336401,-0.707106781,-1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057597953,0.338046189,NA,NA,20.87055113,-0.460858099,NA,NA,5.464872377,-0.290535976,NA,41284.28737,-60226.13786,0.685487877,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60282.93222,-60282.93222,0.166666667,"./data-raw/23-apr-orig.csv"
"224","37",0.394014626,79.38859028,24.04311412,16.20648782,1.200332642,204.4682469,1.364974976,"20.41412723",5.151567449,-0.79335334,-1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057609622,0.336405003,NA,NA,20.87048134,-0.456354108,NA,NA,5.476556855,-0.324989406,NA,41278.9574,-59867.17305,0.689509046,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-59428.27706,-59428.27706,0.166666667,"./data-raw/23-apr-orig.csv"
"225","37.16666667",0.390348213,79.38759515,24.04746777,16.20897568,1.19720459,203.6750698,1.363449097,"20.41751693",5.094546779,-0.866025404,-1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057621292,0.332726921,NA,NA,20.87041154,-0.452894609,NA,NA,5.488241332,-0.393694554,NA,40669.36421,-59219.19587,0.686759818,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58575.91025,-58575.91025,0.166666667,"./data-raw/23-apr-orig.csv"
"226","37.33333333",0.379450821,79.38809271,24.04311412,16.21270746,1.198959351,204.1199263,1.362915039,"20.42208964",5.074535138,-0.923879533,-1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057632962,0.321817859,NA,NA,20.87034174,-0.448252096,NA,NA,5.49992581,-0.425390672,NA,39422.58173,-58982.36625,0.668379115,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57739.46581,-57739.46581,0.166666667,"./data-raw/23-apr-orig.csv"
"227","37.5",0.362951965,79.38958541,24.04601656,16.23592743,1.202087402,204.913543,1.362991333,"20.45095379",5.077293916,-0.965925826,-1,0,"5",0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.057644632,0.305307334,NA,NA,20.87027194,-0.419318146,NA,NA,5.511610288,-0.434316371,NA,37545.04011,-55251.43917,0.679530537,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56929.61673,-56929.61673,0.166666667,"./data-raw/23-apr-orig.csv"
