Latest: Time (min),Latest: Q-S153 CO2 (%),Latest: Q-S102 Pres (kPa),Latest: Temp (캜),Latest: Q-S102 O2 (kPa),Latest: Q-G265 Potential (V),Latest: Q-G265 Flow (mL/min),Latest: S129 V (V),Latest: Q-S102 O2 (Pcor) (%),Latest: S129 CH4 (ppm),Latest: Sin,Latest: Square,Latest: Mode,Latest: Channel,Latest: bit0,Latest: bit1,Latest: bit2,Latest: ManualCh,Latest: Manbit0,Latest: Manbit1,Latest: Manbit2,Latest: Graybit0,Latest: Graybit1,Latest: Graybit2,Latest: Mangray0,Latest: Mangray1,Latest: Mangray2,Latest: FlagEv,Latest: FlagRef,Latest: FlagCycle,Latest: SampleTime (min),Latest: NoEventPts,Latest: CycleNo,Latest: NoDwellPts,Latest: CO2Event (%),Latest: CO2RefEvent (%),Latest: CO2Ref (%),Latest: difCO2 (%),Latest: O2Event (%),Latest: O2RefEvent (%),Latest: O2Ref (ppm),Latest: difO2 (%),Latest: CH4Event (ppm),Latest: CH4RefEvent (ppm),Latest: CH4Ref (ppm),Latest: difCH4 (ppm),Latest: TempEvent (캜),Latest: VCO2 (킠/h),Latest: VO2 (킠/h),Latest: RQ,Latest: VCO2Event (킠/h),Latest: VO2Event (킠/h),Latest: RQEvent,Latest: Flag1,Latest: Flag2,Latest: Flag3,Latest: Flag4,Latest: Flag5,Latest: Flag6,Latest: Flag7,Latest: Flag8,Latest: VCO2(1) (킠/h),Latest: VO2(1) (킠/h),Latest: RQ(1),Latest: difCH4(1) (ppm),Latest: VCO2(2) (킠/h),Latest: VO2(2) (킠/h),Latest: RQ(2),Latest: difCH4(2) (ppm),Latest: VCO2(3) (킠/h),Latest: VO2(3) (킠/h),Latest: RQ(3),Latest: difCH4(3) (ppm),Latest: VCO2(4) (킠/h),Latest: VO2(4) (킠/h),Latest: RQ(4),Latest: difCH4(4) (ppm),Latest: VCO2(5) (킠/h),Latest: VO2(5) (킠/h),Latest: RQ(5),Latest: difCH4(5) (ppm),Latest: VCO2(6) (킠/h),Latest: VO2(6) (킠/h),Latest: RQ(6),Latest: difCH4(6) (ppm),Latest: VCO2(7) (킠/h),Latest: VO2(7) (킠/h),Latest: RQ(7),Latest: difCH4(7) (ppm),Latest: VCO2(8) (킠/h),Latest: VO2(8) (킠/h),Latest: RQ(8),Latest: difCH4(8) (ppm),Latest: CH4 cal,Latest: CH4 V,Latest: smoothAveVO2,Latest: smoothSGVO2,Latest: CC
110.8333333,0.416726013,79.34928255,25.419181,16.10075403,1.178512573,198.9517227,1.612167358,20.29098879,14.40639433,-0.707106781,-1,0,6,1,0,1,1,0,0,0,1,1,1,0,0,0,,,,0.166666666,,2,,,,0.051859953,0.36486606,,,20.84798234,-0.556993543,,,12.64930425,1.757090086,,43566.32639,-72529.6398,0.600669278,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73111.69042,-73111.69042,0.166666666
111,0.407254448,79.35425821,25.42063024,16.11153473,1.179656982,199.2400996,1.59866333,20.30330204,13.90007437,-0.608761429,-1,0,6,1,0,1,1,0,0,0,1,1,1,0,0,0,,,,0.166666667,,2,,,,0.051824959,0.355429489,,,20.84794853,-0.544646484,,,12.66952088,1.230553487,,42501.20071,-71067.09803,0.598043284,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71404.92879,-71404.92879,0.166666667
111.1666667,0.396764435,79.35027768,25.42352872,16.11899829,1.181488037,199.701722,1.609725952,20.31372638,14.31483432,-0.5,-1,0,6,1,0,1,1,0,0,0,1,1,1,0,0,0,,,,0.166666667,,2,,,,0.051789964,0.34497447,,,20.84791472,-0.534188338,,,12.68973751,1.625096807,,41346.9331,-69978.53773,0.59085163,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69823.76967,-69823.76967,0.166666667
111.3333333,0.389227921,79.35575091,25.42352872,16.12936435,1.17805481,198.8364016,1.616668701,20.3253881,14.57368911,-0.382683432,-1,0,6,1,0,1,1,0,0,0,1,1,1,0,0,0,,,,0.166666666,,2,,,,0.05175497,0.33747295,,,20.84788091,-0.522492815,,,12.70995414,1.863734966,,40272.5623,-68148.21878,0.590955465,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68005.19191,-68005.19191,0.166666666
111.5,0.378432373,79.35475578,25.42497795,16.14014505,1.177062988,198.586597,1.613769531,20.33922843,14.46536501,-0.258819045,-1,0,6,1,0,1,1,0,0,0,1,1,1,0,0,0,,,,0.166666667,,2,,,,0.051719976,0.326712397,,,20.8478471,-0.508618671,,,12.73017077,1.735194243,,38939.6261,-66311.74362,0.587220664,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66339.60502,-66339.60502,0.166666667
111.6666667,0.369164497,79.35027768,25.42207948,16.15134039,1.188278198,201.4159277,1.613388062,20.35448503,14.45190334,-0.130526192,-1,0,6,1,0,1,1,0,0,0,1,1,1,0,0,0,,,,0.166666667,,2,,,,0.051684982,0.317479515,,,20.8478133,-0.493328264,,,12.7503874,1.701515935,,38378.2367,-65215.84516,0.588480247,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64711.00807,-64711.00807,0.166666667
111.8333333,0.361627983,79.34978011,25.42352872,16.1670968,1.189193726,201.6473402,1.61239624,20.37446957,14.41487086,-3.43E-15,-1,0,6,1,0,1,1,0,0,0,1,1,1,0,0,0,1,,,0.166666666,30,2,48,0.516387928,,0.051649988,0.309977995,20.13866309,,20.84777949,-0.47330992,14.46969126,,12.77060403,1.644266833,25.42449487,37513.94439,-62469.90152,0.600512302,37513.94439,-62469.90152,0.600512302,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,37513.94439,-62469.90152,0.600512302,1.644266833,,,,,,,,,,,-63040.10914,-63040.10914,0.166666666
112,0.354702538,79.34579958,25.42063024,16.1699993,1.175689697,198.2408447,1.617507935,20.37914973,14.60693032,0.130526192,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.051614994,0.303087544,,,20.84774568,-0.468595955,,,12.79082066,1.816109658,,36060.75429,-60922.05213,0.591916277,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61542.64688,-61542.64688,0.166666667
112.1666667,0.349508453,79.34978011,25.42063024,16.1778775,1.178588867,198.9709446,1.610183716,20.38805587,14.33205781,0.258819045,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.051579999,0.297928454,,,20.84771187,-0.459656002,,,12.81103729,1.52102052,,35577.41719,-59960.25151,0.593350033,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60054.67674,-60054.67674,0.166666667
112.3333333,0.342379318,79.35127281,25.42063024,16.18658499,1.178894043,199.0478366,1.597671509,20.39864569,13.86347493,0.382683432,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666666,,2,,,,0.051545005,0.290834313,,,20.84767806,-0.449032374,,,12.83125392,1.032221004,,34743.69808,-58603.62323,0.592859215,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58332.6029,-58332.6029,0.166666666
112.5,0.335759407,79.35177038,25.419181,16.18990213,1.175231934,198.1256277,1.595993042,20.40269808,13.80056588,0.5,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.051510011,0.284249396,,,20.84764426,-0.444946178,,,12.85147055,0.949095325,,33800.08885,-57924.58372,0.583518891,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55577.60982,-55577.60982,0.166666667
112.6666667,0.322926964,79.34928255,25.42063024,16.2052439,1.178894043,199.0478366,1.606903076,20.42267224,14.20935515,0.608761429,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.051475017,0.271451947,,,20.84761045,-0.424938212,,,12.87168718,1.337667961,,32428.58454,-55577.85495,0.583480319,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51682.69128,-51682.69128,0.166666667
112.8333333,0.29349382,79.34978011,25.42352872,16.2268053,1.174087524,197.8376593,1.616287231,20.44971678,14.56050761,0.707106781,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666666,,2,,,,0.051440023,0.242053798,,,20.84757664,-0.397859862,,,12.89190382,1.668603798,,28741.92277,-52098.19799,0.551687465,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47128.75503,-47128.75503,0.166666666
113,0.25031163,79.35425821,25.42352872,16.29770914,1.178817749,199.0286129,1.61026001,20.53791379,14.33410449,0.79335334,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.051405028,0.198906602,,,20.84754283,-0.309629046,,,12.91212045,1.421984046,,23759.6564,-40457.53805,0.587273906,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42420.03315,-42420.03315,0.166666667
113.1666667,0.226174416,79.35525334,25.42207948,16.34622229,1.177749634,198.7595302,1.599655151,20.59879038,13.93702059,0.866025404,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.051370034,0.174804381,,,20.84750903,-0.248718647,,,12.93233708,1.004683511,,20850.94781,-31982.7725,0.651943099,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38145.06692,-38145.06692,0.166666667
113.3333333,0.221387711,79.34629715,25.42063024,16.35741763,1.17980957,199.2785578,1.598052979,20.61522493,13.87862302,0.923879533,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666666,,2,,,,0.05133504,0.170052671,,,20.84747522,-0.232250285,,,12.95255371,0.926069313,,20336.52628,-29728.22955,0.684081312,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34670.89114,-34670.89114,0.166666666
113.5,0.225461502,79.35027768,25.42207948,16.35036871,1.175079346,198.0872258,1.611404419,20.60530749,14.37765762,0.965925826,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.051300046,0.174161456,,,20.84744141,-0.242133915,,,12.97277034,1.404887279,,20703.63807,-30905.97003,0.669891223,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32374.0684,-32374.0684,0.166666667
113.6666667,0.22861869,79.34629715,25.42063024,16.34290515,1.180038452,199.3362486,1.619720459,20.59693488,14.68965541,0.991444861,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.051265052,0.177353639,,,20.8474076,-0.250472724,,,12.99298697,1.696668441,,21216.28635,-32260.3008,0.657659285,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31695.87551,-31695.87551,0.166666667
113.8333333,0.231674034,79.34729228,25.42497795,16.34705157,1.178665161,198.9901669,1.613998413,20.60190223,14.47529278,1,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666666,,2,,,,0.051230057,0.180443977,,,20.84737379,-0.245471568,,,13.0132036,1.462089178,,21547.92163,-31352.73096,0.687274154,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31987.33903,-31987.33903,0.166666666
114,0.232488792,79.35077525,25.42352872,16.33958801,1.175994873,198.3176654,1.622619629,20.59159216,14.79733871,0.991444861,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.051195063,0.181293729,,,20.84733999,-0.255747828,,,13.03342023,1.763918476,,21576.78269,-32764.97224,0.658532,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32496.80512,-32496.80512,0.166666667
114.1666667,0.235442291,79.35077525,25.42497795,16.33585623,1.172943115,197.5497966,1.620178223,20.58688927,14.70595993,0.965925826,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.051160069,0.184282222,,,20.84730618,-0.260416912,,,13.05363686,1.652323071,,21847.56374,-33243.99581,0.657188259,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32866.61305,-32866.61305,0.166666667
114.3333333,0.233812775,79.35575091,25.42642719,16.33668552,1.178512573,198.9517227,1.604995728,20.58664348,14.13681174,0.923879533,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666666,,2,,,,0.051125075,0.1826877,,,20.84727237,-0.260628895,,,13.07385349,1.062958246,,21812.37376,-33562.01044,0.649912609,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32851.84002,-32851.84002,0.166666666
114.5,0.232896172,79.35575091,25.43222413,16.33875873,1.178207397,198.8748401,1.603851318,20.58925603,14.09398062,0.866025404,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.051090081,0.181806091,,,20.84723856,-0.257982533,,,13.09407012,0.9999105,,21698.63593,-33177.79668,0.654010757,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32889.69717,-32889.69717,0.166666667
114.6666667,0.230146362,79.35575091,25.43802106,16.33792944,1.178436279,198.9325014,1.613616943,20.58821101,14.4594728,0.79335334,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.051055087,0.179091276,,,20.84720475,-0.258993747,,,13.11428675,1.345186048,,21381.11198,-33425.24368,0.639669592,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32837.46723,-32837.46723,0.166666667
114.8333333,0.232285103,79.35326308,25.43802106,16.34663693,1.17401123,197.8184651,1.620407104,20.59982955,14.71406537,0.707106781,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666666,,2,,,,0.051020092,0.18126501,,,20.84717095,-0.247341401,,,13.13450338,1.579561988,,21518.539,-31422.8123,0.684806274,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32587.7119,-32587.7119,0.166666666
115,0.234016464,79.35873631,25.4394703,16.34414908,1.175079346,198.0872258,1.623382568,20.59527387,14.82440728,0.608761429,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.050985098,0.183031366,,,20.84713714,-0.251863273,,,13.15472001,1.669687264,,21757.8742,-32089.19105,0.678043712,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32479.0921,-32479.0921,0.166666667
115.1666667,0.234729378,79.35973144,25.4394703,16.34000266,1.178894043,199.0478366,1.61026001,20.58979077,14.33311591,0.5,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.050950104,0.183779274,,,20.84710333,-0.257312565,,,13.17493664,1.158179262,,21952.99227,-33043.48427,0.66436675,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32466.46009,-32466.46009,0.166666667
115.3333333,0.234933067,79.35724361,25.43657183,16.34497836,1.17515564,198.1064265,1.604614258,20.59670626,14.12226906,0.382683432,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666666,,2,,,,0.05091511,0.184017958,,,20.84706952,-0.250363261,,,13.19515327,0.92711578,,21877.09714,-31836.14981,0.687177855,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32471.36523,-32471.36523,0.166666666
115.5,0.234118309,79.36271684,25.44091953,16.34083194,1.1743927,197.9144405,1.618118286,20.59006117,14.62665791,0.258819045,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.050880116,0.183238193,,,20.84703571,-0.256974548,,,13.21536991,1.411288003,,21763.74357,-32821.53419,0.663093426,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32672.28452,-32672.28452,0.166666667
115.6666667,0.241552979,79.35575091,25.4394703,16.33792944,1.174621582,197.9720314,1.622238159,20.58821101,14.78213386,0.130526192,1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.050845121,0.190707857,,,20.84700191,-0.258790899,,,13.23558654,1.546547327,,22657.00294,-32869.97029,0.689291859,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32925.21876,-32925.21876,0.166666667
115.8333333,0.243691719,79.35575091,25.44091953,16.33585623,1.175537109,198.2024371,1.615066528,20.58559845,14.51372555,-1.24E-18,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666666,,2,,,,0.050810127,0.192881592,,,20.8469681,-0.261369645,,,13.25580317,1.257922379,,22941.89718,-33227.57457,0.690447542,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33076.45737,-33076.45737,0.166666666
116,0.244608322,79.35475578,25.44091953,16.33834409,1.178207397,198.8748401,1.612091064,20.58899171,14.40254526,-0.130526192,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.050775133,0.193833189,,,20.84693429,-0.257942584,,,13.2760198,1.12652546,,23133.00894,-32793.7522,0.70540903,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33333.75866,-33333.75866,0.166666667
116.1666667,0.245321236,79.34978011,25.44381798,16.32922195,1.174240112,197.876049,1.61781311,20.57878665,14.61762006,-0.258819045,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.050740139,0.194581097,,,20.84690048,-0.268113836,,,13.29623643,1.321383635,,23106.19066,-34131.30062,0.676979495,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33482.16386,-33482.16386,0.166666667
116.3333333,0.244404633,79.35376064,25.44236875,16.33212445,1.174850464,198.0296265,1.621170044,20.58141204,14.7425279,-0.382683432,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666666,,2,,,,0.050705145,0.193699488,,,20.84686668,-0.265454631,,,13.31645306,1.426074845,,23019.26317,-33786.19815,0.681321499,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33503.93103,-33503.93103,0.166666666
116.5,0.243488029,79.34978011,25.44381798,16.33170981,1.175689697,198.2408447,1.613006592,20.58192195,14.43771585,-0.5,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.05067015,0.192817879,,,20.84683287,-0.26491092,,,13.33666969,1.101046156,,22938.97032,-33768.14372,0.679308004,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33416.41834,-33416.41834,0.166666667
116.6666667,0.240636375,79.35376064,25.44816567,16.3346123,1.176605225,198.4713293,1.616210938,20.58454719,14.55692175,-0.608761429,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.050635156,0.190001219,,,20.84679906,-0.262251872,,,13.35688632,1.200035432,,22630.23107,-33495.69591,0.675616089,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33377.97833,-33377.97833,0.166666667
116.8333333,0.240228996,79.35923387,25.45106412,16.33875873,1.174621582,197.9720314,1.626052856,20.5883524,14.92424921,-0.707106781,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666666,,2,,,,0.050600162,0.189628834,,,20.84676525,-0.258412856,,,13.37710295,1.547146263,,22528.85545,-32846.96409,0.685873294,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33170.65401,-33170.65401,0.166666666
117,0.240025307,79.35624847,25.45396257,16.34000266,1.176376343,198.4137018,1.621017456,20.59069446,14.73635494,-0.79335334,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.050565168,0.189460139,,,20.84673144,-0.256036988,,,13.39731958,1.339035362,,22558.89819,-32568.19397,0.692666539,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32892.15619,-32892.15619,0.166666667
117.1666667,0.237682877,79.35425821,25.45831023,16.33668552,1.175079346,198.0872258,1.612548828,20.58703072,14.41976833,-0.866025404,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.050530174,0.187152703,,,20.84669764,-0.259666914,,,13.41753621,1.00223212,,22247.88856,-33131.8792,0.67149492,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32507.13628,-32507.13628,0.166666667
117.3333333,0.233914619,79.35923387,25.45686101,16.3404173,1.17767334,198.7403135,1.616363525,20.59044235,14.56162836,-0.923879533,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666666,,2,,,,0.05049518,0.18341944,,,20.84666383,-0.256221481,,,13.43775284,1.123875516,,21876.08358,-32839.30085,0.666155582,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31968.56393,-31968.56393,0.166666666
117.5,0.229127914,79.35674604,25.45686101,16.34746622,1.179046631,199.0862855,1.62399292,20.59997043,14.84762205,-0.965925826,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.050460185,0.178667729,,,20.84663002,-0.246659592,,,13.45796947,1.389652575,,21346.27289,-31602.95073,0.675451893,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31414.36999,-31414.36999,0.166666667
117.6666667,0.228109467,79.34878498,25.45251334,16.35078336,1.175308228,198.1448294,1.611557007,20.60621768,14.3836394,-0.991444861,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.050425191,0.177684275,,,20.84659621,-0.240378537,,,13.4781861,0.9054533,,21128.08882,-30540.89033,0.691796755,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30839.64329,-30839.64329,0.166666667
117.8333333,0.219350815,79.34978011,25.45975946,16.35783228,1.172409058,197.4154968,1.60369873,20.6148426,14.0893299,-1,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666666,,2,,,,0.050390197,0.168960618,,,20.8465624,-0.231719802,,,13.49840273,0.590927166,,20017.0106,-29404.87551,0.680737811,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30303.28498,-30303.28498,0.166666666
118,0.21456411,79.36271684,25.45975946,16.36114941,1.173553467,197.7033102,1.607818604,20.61566195,14.24121171,-0.991444861,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.050355203,0.164208907,,,20.8465286,-0.23086665,,,13.51861937,0.722592347,,19482.76631,-29468.33446,0.661142432,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30047.26958,-30047.26958,0.166666667
118.1666667,0.214971489,79.3617217,25.4626579,16.36239334,1.176681519,198.4905394,1.607894897,20.61748786,14.24424548,-0.965925826,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.050320209,0.16465128,,,20.84649479,-0.229006924,,,13.538836,0.705409482,,19612.88767,-29291.97969,0.669565112,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30166.52669,-30166.52669,0.166666667
118.3333333,0.217415764,79.36221927,25.46120868,16.35783228,1.170959473,197.0510851,1.604232788,20.61161145,14.10710778,-0.923879533,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666666,,2,,,,0.050285214,0.167130549,,,20.84646098,-0.234849528,,,13.55905263,0.548055151,,19763.97772,-29875.05283,0.66155457,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30438.18877,-30438.18877,0.166666666
118.5,0.220471107,79.35973144,25.46410711,16.34995407,1.171951294,197.3004011,1.605453491,20.60233039,14.15323425,-0.866025404,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.05025022,0.170220887,,,20.84642717,-0.244096778,,,13.57926926,0.573964991,,20155.182,-31199.49581,0.646009863,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30871.27117,-30871.27117,0.166666667
118.6666667,0.221998779,79.34828741,25.4626579,16.34083194,1.173095703,197.5881722,1.61026001,20.59380545,14.3351831,-0.79335334,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.050215226,0.171783553,,,20.84639336,-0.252587912,,,13.59948589,0.735697216,,20370.24698,-32467.972,0.627395113,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31361.42775,-31361.42775,0.166666667
118.8333333,0.225461502,79.35823874,25.4626579,16.34663693,1.174697876,197.9912293,1.605453491,20.59853796,14.15350047,-0.707106781,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666666,,2,,,,0.050180232,0.17528127,,,20.84635956,-0.247821595,,,13.61970252,0.533797947,,20826.81457,-31709.43186,0.656801883,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31830.35131,-31830.35131,0.166666666
119,0.227498398,79.35326308,25.46555633,16.34497836,1.173858643,197.7800783,1.607513428,20.59773944,14.23148635,-0.608761429,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.050145238,0.17735316,,,20.84632575,-0.248586312,,,13.63991915,0.591567202,,21050.38984,-31725.50455,0.663516314,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32092.4731,-32092.4731,0.166666667
119.1666667,0.232285103,79.35127281,25.46700555,16.34000266,1.178359985,198.9132805,1.605453491,20.59198558,14.15474294,-0.5,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.050110243,0.182174859,,,20.84629194,-0.254306361,,,13.66013578,0.494607164,,21746.51104,-32618.18779,0.666698934,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32081.93365,-32081.93365,0.166666667
119.3333333,0.228415001,79.35326308,25.47280242,16.33834409,1.175384521,198.1640315,1.601791382,20.589379,14.01732406,-0.382683432,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666666,,2,,,,0.050075249,0.178339752,,,20.84625813,-0.25687913,,,13.68035241,0.336971654,,21208.98829,-33001.87169,0.642660164,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31860.37724,-31860.37724,0.166666666
119.5,0.221082176,79.35475578,25.47570085,16.34497836,1.169967651,196.8018486,1.606292725,20.59735198,14.18553156,-0.258819045,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,2,,,,0.050040255,0.171041921,,,20.84622433,-0.248872341,,,13.70056904,0.484962514,,20201.41631,-31807.51331,0.635114607,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31795.06678,-31795.06678,0.166666667
