"","time.min","Q.S153.CO2","Q.S102.Pres.kPa","Temp.C","Q.S102.O2.kPa","Q.G265.Potential.V","Q.G265.Flow.mL.min","S129.V.V","Q.S102.O2.Pcor","S129.CH4.ppm","Sin","Square","Mode","channel","bit0","bit1","bit2","ManualCh","Manbit0","Manbit1","Manbit2","Graybit0","Graybit1","Graybit2","Mangray0","Mangray1","Mangray2","FlagEv","FlagRef","FlagCycle","SampleTime.min","NoEventPts","CycleNo","NoDwellPts","CO2Event","CO2RefEvent","CO2Ref","difCO2","O2Event","O2RefEvent","O2Ref.ppm","difO2","CH4Event.ppm","CH4RefEvent.ppm","CH4Ref.ppm","difCH4.ppm","TempEvent.C","VCO2.?L.h","VO2.?L.h","RQ","VCO2Event.?L.h","VO2Event.?L.h","RQEvent","Flag1","Flag2","Flag3","Flag4","Flag5","Flag6","Flag7","Flag8","VCO2.1.?L.h","VO2.1.?L.h","RQ.1","difCH4.1.ppm","VCO2.2.?L.h","VO2.2.?L.h","RQ.2","difCH4.2.ppm","VCO2.3.?L.h","VO2.3.?L.h","RQ.3","difCH4.3.ppm","VCO2.4.?L.h","VO2.4.?L.h","RQ.4","difCH4.4.ppm","VCO2.5.?L.h","VO2.5.?L.h","RQ.5","difCH4.5.ppm","VCO2.6.?L.h","VO2.6.?L.h","RQ.6","difCH4.6.ppm","VCO2.7.?L.h","VO2.7.?L.h","RQ.7","difCH4.7.ppm","VCO2.8.?L.h","VO2.8.?L.h","RQ.8","difCH4.8.ppm","CH4.cal","CH4.V","smoothAveVO2","smoothSGVO2","CC"
"1128",187.8333,0.6427196,79.31197,26.6554,15.8018,1.15593,193.2827,1.819763,19.9236,22.18703,-4.9e-15,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04290188,0.5998177,NA,NA,20.83005,-0.9064552,NA,NA,21.16682,1.02021,NA,69575.89,-114477.5,0.6077693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-115607.4,-115607.4,0.1666667
"1129",188,0.6287669,79.30997,26.66265,15.81507,1.156311,193.3781,1.822815,19.94083,22.30187,-0.1305262,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04288992,0.5858769,NA,NA,20.83001,-0.889184,NA,NA,21.18441,1.11746,NA,67992.57,-112428.4,0.6047633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111558.6,-111558.6,0.1666667
"1130",188.1667,0.601778,79.31097,26.66845,15.85155,1.157837,193.7599,1.817398,19.98658,22.09874,-0.258819,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04287796,0.5589,NA,NA,20.82997,-0.8433861,NA,NA,21.20199,0.8967434,NA,64989.64,-106750.4,0.6088001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-108463.2,-108463.2,0.1666667
"1131",188.3333,0.5994356,79.31097,26.66845,15.8727,1.164932,195.5377,1.813736,20.01325,21.9616,-0.3826834,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.042866,0.5565696,NA,NA,20.82993,-0.8166818,NA,NA,21.21958,0.7420178,NA,65311.28,-103844.4,0.628934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-106171.1,-106171.1,0.1666667
"1132",188.5,0.5927138,79.30599,26.6728,15.86855,1.157913,193.779,1.811523,20.00927,21.88012,-0.5,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04285404,0.5498598,NA,NA,20.82989,-0.8206134,NA,NA,21.23717,0.6429483,NA,63944.26,-103693,0.6166688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-105233.8,-105233.8,0.1666667
"1133",188.6667,0.5901677,79.31296,26.67425,15.88058,1.159363,194.1419,1.811752,20.02268,21.88677,-0.6087614,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04284208,0.5473256,NA,NA,20.82985,-0.8071686,NA,NA,21.25476,0.6320089,NA,63768.27,-101986.7,0.6252606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-104895.2,-104895.2,0.1666667
"1134",188.8333,0.6005559,79.30997,26.6786,15.87104,1.150894,192.0243,1.811523,20.01141,21.87902,-0.7071068,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04283011,0.5577257,NA,NA,20.82981,-0.8183984,NA,NA,21.27235,0.606673,NA,64271.01,-102193.3,0.6289163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-104823,-104823,0.1666667
"1135",189,0.6179713,79.31147,26.67135,15.83414,1.158752,193.9891,1.811371,19.9645,21.8729,-0.7933533,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04281815,0.5751532,NA,NA,20.82976,-0.8652633,NA,NA,21.28994,0.5829586,NA,66958.52,-109595.1,0.6109627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-107333.6,-107333.6,0.1666667
"1136",189.1667,0.5989263,79.31147,26.6786,15.83829,1.158905,194.0273,1.811829,19.96973,21.89004,-0.8660254,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04280619,0.5561201,NA,NA,20.82972,-0.8599941,NA,NA,21.30753,0.582512,NA,64756.63,-109424.8,0.5917911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110336.2,-110336.2,0.1666667
"1137",189.3333,0.6351831,79.31097,26.6786,15.86524,1.157913,193.779,1.81694,20.00384,22.08159,-0.9238795,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04279423,0.5923889,NA,NA,20.82968,-0.8258452,NA,NA,21.32511,0.756481,NA,68887.13,-103160.3,0.6677679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112576.5,-112576.5,0.1666667
"1138",189.5,0.6902811,79.31147,26.67715,15.74831,1.160126,194.333,1.816635,19.85628,22.07003,-0.9659258,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04278227,0.6474988,NA,NA,20.82964,-0.9733598,NA,NA,21.3427,0.7273259,NA,75514.47,-123490.1,0.6115024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114053.1,-114053.1,0.1666667
"1139",189.6667,0.6593203,79.31445,26.6815,15.73877,1.157532,193.6836,1.813812,19.84351,21.96349,-0.9914449,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04277031,0.61655,NA,NA,20.8296,-0.98609,NA,NA,21.36029,0.6032015,NA,71667.72,-125892.2,0.5692783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113322.5,-113322.5,0.1666667
"1140",189.8333,0.61624,79.30997,26.6786,15.80594,1.159363,194.1419,1.81488,19.92933,22.00473,-1,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04275835,0.5734816,NA,NA,20.82956,-0.9002328,NA,NA,21.37788,0.6268518,NA,66818.36,-114877.7,0.5816478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110918.8,-110918.8,0.1666667
"1141",190,0.5890474,79.31047,26.68005,15.85943,1.15593,193.2827,1.814651,19.99664,21.99602,-0.9914449,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04274638,0.546301,NA,NA,20.82952,-0.8328743,NA,NA,21.39547,0.600554,NA,63368.53,-105331.8,0.6016085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-107831.9,-107831.9,0.1666667
"1142",190.1667,0.5665397,79.3055,26.67715,15.89219,1.160202,194.3521,1.817932,20.0392,22.12026,-0.9659258,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04273442,0.5238053,NA,NA,20.82948,-0.790274,NA,NA,21.41306,0.7072058,NA,61094.86,-100330.1,0.6089385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-102191.5,-102191.5,0.1666667
"1143",190.3333,0.5400601,79.30201,26.6815,15.92163,1.157379,193.6454,1.820602,20.07721,22.22124,-0.9238795,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04272246,0.4973376,NA,NA,20.82944,-0.7522293,NA,NA,21.43065,0.7905957,NA,57796.92,-95191.06,0.6071676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96145.15,-96145.15,0.1666667
"1144",190.5,0.5110343,79.30102,26.68439,15.95397,1.160889,194.5241,1.820602,20.11824,22.22152,-0.8660254,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.0427105,0.4683238,NA,NA,20.82939,-0.7111522,NA,NA,21.44823,0.7732859,NA,54672.25,-90458.26,0.604392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91113.99,-91113.99,0.1666667
"1145",190.6667,0.4861842,79.30201,26.68584,15.97802,1.156998,193.5499,1.821823,20.14832,22.26696,-0.7933533,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04269854,0.4434856,NA,NA,20.82935,-0.6810373,NA,NA,21.46582,0.8011359,NA,51513.74,-86346.78,0.5965913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86836.01,-86836.01,0.1666667
"1146",190.8333,0.4619451,79.29953,26.68729,16.0058,1.159363,194.1419,1.82373,20.18398,22.33909,-0.7071068,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04268658,0.4192585,NA,NA,20.82931,-0.6453309,NA,NA,21.48341,0.8556817,NA,48848.63,-82099.8,0.5949908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-82969.84,-82969.84,0.1666667
"1147",191,0.4427983,79.29754,26.68295,16.02529,1.157761,193.7408,1.826248,20.20906,22.43395,-0.6087614,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04267461,0.4001237,NA,NA,20.82927,-0.6202071,NA,NA,21.501,0.9329514,NA,46523.09,-78826.51,0.590196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79393.11,-79393.11,0.1666667
"1148",191.1667,0.4255865,79.30002,26.68439,16.04602,1.156082,193.3209,1.82785,20.23457,22.49325,-0.5,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04266265,0.3829239,NA,NA,20.82923,-0.5946561,NA,NA,21.51859,0.9746647,NA,44426.78,-75437.05,0.5889253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76208.62,-76208.62,0.1666667
"1149",191.3333,0.4099024,79.29903,26.68439,16.06427,1.166458,195.9206,1.827545,20.25783,22.48211,-0.3826834,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04265069,0.3672517,NA,NA,20.82919,-0.571354,NA,NA,21.53618,0.9459286,NA,43181.53,-73476.29,0.5876934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73234.69,-73234.69,0.1666667
"1150",191.5,0.3960515,79.29853,26.68729,16.08044,1.15593,193.2827,1.824646,20.27835,22.37366,-0.258819,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04263873,0.3534128,NA,NA,20.82915,-0.5507931,NA,NA,21.55377,0.8198972,NA,40994.91,-69897.46,0.5865007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69869.37,-69869.37,0.1666667
"1151",191.6667,0.3845431,79.30052,26.68874,16.09827,1.168518,196.4377,1.824417,20.30033,22.36453,-0.1305262,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04262677,0.3419163,NA,NA,20.82911,-0.5287772,NA,NA,21.57135,0.7931749,NA,40308.54,-68117.36,0.5917513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66161.35,-66161.35,0.1666667
"1152",191.8333,0.360304,79.30102,26.69164,16.11568,1.16188,194.7726,1.819611,20.32216,22.18437,-5.88e-15,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,1,NA,NA,0.1666667,30,3,48,0.5731324,NA,0.04261481,0.3176892,20.02315,NA,20.82906,-0.5069028,22.15232,NA,21.58894,0.5954311,26.67357,37135.71,-65055.95,0.5708272,37135.71,-65055.95,0.5708272,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37135.71,-65055.95,0.5708272,0.5954311,NA,NA,-62535.5,-62535.5,0.1666667
"1153",192,0.3304635,79.30152,26.69164,16.15839,1.149826,191.7577,1.82045,20.37589,22.21567,0.1305262,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04260285,0.2878606,NA,NA,20.82902,-0.4531337,NA,NA,21.60653,0.6091343,NA,33127.79,-57137.87,0.5797868,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58842.37,-58842.37,0.1666667
"1154",192.1667,0.3190569,79.304,26.68729,16.19032,1.148834,191.5101,1.819534,20.41551,22.18068,0.258819,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04259089,0.276466,NA,NA,20.82898,-0.4134722,NA,NA,21.62412,0.5565615,NA,31774.32,-51652.23,0.6151588,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55957.39,-55957.39,0.1666667
"1155",192.3333,0.3165107,79.30201,26.69164,16.19198,1.1483,191.3769,1.818771,20.41811,22.15267,0.3826834,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04257892,0.2739318,NA,NA,20.82894,-0.4108271,NA,NA,21.64171,0.5109562,NA,31461.22,-51309.21,0.6131691,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54118.76,-54118.76,0.1666667
"1156",192.5,0.3187513,79.30351,26.69164,16.19861,1.147995,191.3007,1.822662,20.4261,22.29797,0.5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04256696,0.2761844,NA,NA,20.8289,-0.4028046,NA,NA,21.6593,0.6386723,NA,31706.75,-50057.68,0.6334043,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49979.1,-49979.1,0.1666667
"1157",192.6667,0.3325004,79.30251,26.69599,16.18244,1.14769,191.2246,1.82724,20.40596,22.46969,0.6087614,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.042555,0.2899454,NA,NA,20.82886,-0.4228987,NA,NA,21.67689,0.792803,NA,33273.3,-52534.4,0.6333622,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-43946.56,-43946.56,0.1666667
"1158",192.8333,0.2664031,79.30699,26.70179,16.17456,1.147232,191.1104,1.825333,20.39487,22.39699,0.7071068,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04254304,0.2238601,NA,NA,20.82882,-0.4339435,NA,NA,21.69447,0.7025165,NA,25679.44,-56096.29,0.4577743,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36985.98,-36985.98,0.1666667
"1159",193,0.1301348,79.30948,26.70179,16.35617,1.146927,191.0343,1.823349,20.62323,22.322,0.7933533,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04253108,0.0876037,NA,NA,20.82878,-0.2055489,NA,NA,21.71206,0.6099414,NA,10046.94,-27116.77,0.3705064,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28331.83,-28331.83,0.1666667
"1160",193.1667,0.06668548,79.30201,26.70324,16.48264,1.146927,191.0343,1.817474,20.78464,22.10409,0.8660254,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04251912,0.02416636,NA,NA,20.82873,-0.04409297,NA,NA,21.72965,0.3744383,NA,2770.934,-5654.847,0.4900104,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19646.38,-19646.38,0.1666667
"1161",193.3333,0.0535475,79.30948,26.70179,16.49798,1.146469,190.9202,1.817322,20.80203,22.0963,0.9238795,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04250715,0.01104035,NA,NA,20.82869,-0.02666356,NA,NA,21.74724,0.3490554,NA,1265.455,-3525.2,0.358974,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11786.44,-11786.44,0.1666667
"1162",193.5,0.04977924,79.30649,26.70324,16.5071,1.147003,191.0534,1.816788,20.81432,22.07713,0.9659258,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04249519,0.007284051,NA,NA,20.82865,-0.01433693,NA,NA,21.76483,0.3122983,NA,835.3288,-1856.169,0.4500283,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4922.513,-4922.513,0.1666667
"1163",193.6667,0.04753866,79.3055,26.70324,16.51249,1.146698,190.9772,1.817093,20.82137,22.08883,0.9914449,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04248323,0.005055427,NA,NA,20.82861,-0.007237613,NA,NA,21.78242,0.3064156,NA,579.3891,-895.1151,0.6472789,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1914.685,-1914.685,0.1666667
"1164",193.8333,0.04611283,79.30152,26.70469,16.51415,1.146698,190.9772,1.819153,20.82451,22.16709,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04247127,0.003641561,NA,NA,20.82857,-0.004059826,NA,NA,21.80001,0.3670845,NA,417.2935,-477.8094,0.8733472,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1365.325,-1365.325,0.1666667
"1165",194,0.04601099,79.30002,26.70469,16.51166,1.146698,190.9772,1.819992,20.82177,22.19894,0.9914449,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666667,NA,3,NA,NA,NA,0.04245931,0.003551678,NA,NA,20.82853,-0.006763916,NA,NA,21.81759,0.3813447,NA,407.13,-871.887,0.4669527,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-992.7516,-992.7516,0.1666667
