"","time.min","Time.min","Q.S153.CO2","Q.S102.Pres.kPa","Temp.A.C","Q.S102.O2.kPa","Q.G265.Potential.V","Q.G265.Flow.mL.min","S129.V.V","Q.S102.O2.Pcor","S129.CH4.ppm","Sin","Square","Mode","channel","bit0","bit1","bit2","ManualCh","Manbit0","Manbit1","Manbit2","Graybit0","Graybit1","Graybit2","Mangray0","Mangray1","Mangray2","FlagEv","FlagRef","FlagCycle","SampleTime.min","NoEventPts","CycleNo","NoDwellPts","CO2Event","CO2RefEvent","CO2Ref","difCO2","O2Event","O2RefEvent","O2Ref.ppm","difO2","CH4Event.ppm","CH4RefEvent.ppm","CH4Ref.ppm","difCH4.ppm","TempEvent.A.C","VCO2.uL.h","VO2.uL.h","RQ","VCO2Event.uL.h","VO2Event.uL.h","RQEvent","Flag1","Flag2","Flag3","Flag4","Flag5","Flag6","Flag7","Flag8","VCO2.1.uL.h","VO2.1.uL.h","RQ.1","difCH4.1.ppm","VCO2.2.uL.h","VO2.2.uL.h","RQ.2","difCH4.2.ppm","VCO2.3.uL.h","VO2.3.uL.h","RQ.3","difCH4.3.ppm","VCO2.4.uL.h","VO2.4.uL.h","RQ.4","difCH4.4.ppm","VCO2.5.uL.h","VO2.5.uL.h","RQ.5","difCH4.5.ppm","VCO2.6.uL.h","VO2.6.uL.h","RQ.6","difCH4.6.ppm","VCO2.7.uL.h","VO2.7.uL.h","RQ.7","difCH4.7.ppm","VCO2.8.uL.h","VO2.8.uL.h","RQ.8","difCH4.8.ppm","CH4.cal","CH4.V","smoothAveVO2","smoothSGVO2","CC","SourceFile","channel","ID","Mass","Cumulative"
"1748",1748,58,0.415300186157,79.1950370178,24.7712541054,16.1629503784,1.17378234863,197.760885556,1.35948181152,20.40904454,4.95815135646,0.99144486137,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0277844559173,0.38751573024,NA,NA,20.9382821948,-0.529237654797,NA,NA,7.10834664865,-2.1501952922,NA,45985.9433881,-67251.0252446,0.683795424989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70767.5120891,-70767.5120891,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1749",1749,58.1666666667,0.425077285767,79.195534584,24.7698042494,16.1525843201,1.15821838379,193.855411244,1.3956451416,20.3958271195,6.31432154829,0.965925826296,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0277239590525,0.397353326714,NA,NA,20.9381615336,-0.54233441412,NA,NA,7.12376795045,-0.80944640216,NA,46222.1293923,-67546.6091703,0.684299774038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70686.871607,-70686.871607,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1750",1750,58.3333333333,0.441372451782,79.1945394516,24.7741538115,16.1306082764,1.15921020508,194.103704225,1.40342712402,20.3683339636,6.60624535432,0.923879532511,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666666,NA,1,NA,NA,NA,0.0276634621879,0.413708989594,NA,NA,20.9380408724,-0.569706908888,NA,NA,7.13918925224,-0.532943897919,NA,48186.4928812,-71160.7426312,0.677149943909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70690.1728132,-70690.1728132,0.1666666666,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1751",1751,58.5,0.448297897339,79.1945394516,24.7741538115,16.1185836487,1.15585327148,193.263650132,1.40800476074,20.353150306,6.77791856755,0.866025403771,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0276029653231,0.420694932016,NA,NA,20.9379202113,-0.584769905321,NA,NA,7.15461055403,-0.37669198648,NA,48788.2731381,-72847.4504819,0.669732060838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71890.1842952,-71890.1842952,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1752",1752,58.6666666667,0.446261001587,79.1920516205,24.7727039595,16.1148518677,1.15905761719,194.065500111,1.41403198242,20.3490773859,7.00417499531,0.793353340307,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0275424684584,0.418718533129,NA,NA,20.9377995501,-0.588722164274,NA,NA,7.17003185583,-0.165856860523,NA,48760.7434814,-73792.6732467,0.660780282595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73026.8601134,-73026.8601134,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1753",1753,58.8333333333,0.449214500427,79.1930467529,24.7799531996,16.11526651,1.15905761719,194.065500111,1.41036987305,20.3493452655,6.86674582246,0.707106781187,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666666,NA,1,NA,NA,NA,0.0274819715937,0.421732528833,NA,NA,20.937678889,-0.588333623491,NA,NA,7.18545315762,-0.318707335156,NA,49111.5702122,-73642.4728772,0.666891921108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74051.9139536,-74051.9139536,0.1666666666,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1754",1754,59,0.457667617798,79.1925491867,24.7814030416,16.1019979553,1.16439819336,195.403767171,1.41403198242,20.3327183184,7.00413098813,0.608761428988,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.027421474729,0.430246143069,NA,NA,20.9375582278,-0.604839909402,NA,NA,7.20087445941,-0.196743471287,NA,50448.6418733,-76333.6647666,0.660896368956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74539.5071841,-74539.5071841,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1755",1755,59.1666666667,0.459093444824,79.1930467529,24.7799531996,16.109046875,1.16172790527,194.734344697,1.4087677002,20.3414915015,6.80665906536,0.500000000023,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0273609778642,0.43173246696,NA,NA,20.9374375667,-0.59594606518,NA,NA,7.21629576121,-0.409636695853,NA,50449.1316874,-74711.7744112,0.675250080527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74698.906011,-74698.906011,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1756",1756,59.3333333333,0.459500823975,79.1945394516,24.7799531996,16.105315094,1.1604309082,194.409405118,1.41418457031,20.3363959252,7.00967740535,0.382683432365,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666666,NA,1,NA,NA,NA,0.0273004809996,0.432200342975,NA,NA,20.9373169055,-0.600920980318,NA,NA,7.231717063,-0.222039657653,NA,50419.658354,-75306.595768,0.669525130433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74875.5365106,-74875.5365106,0.1666666666,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1757",1757,59.5,0.449418190002,79.1935443192,24.7814030416,16.1107054443,1.15623474121,193.35906476,1.41563415527,20.3434580215,7.064129355,0.258819045077,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0272399841348,0.422178205867,NA,NA,20.9371962443,-0.593738222858,NA,NA,7.2471383648,-0.183009009794,NA,48984.6100929,-74153.6204283,0.660582852327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75324.8922711,-75324.8922711,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1758",1758,59.6666666667,0.44952003479,79.1940418854,24.7843027197,16.1181690063,1.17164611816,197.223680024,1.41700744629,20.3527546045,7.11558725967,0.130526192246,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0271794872701,0.42234054752,NA,NA,20.9370755832,-0.584320978709,NA,NA,7.26255966659,-0.146972406926,NA,49982.5425044,-74221.0947015,0.673427718972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76017.8448987,-76017.8448987,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1759",1759,59.8333333333,0.462759857178,79.1950370178,24.7915518805,16.1032418823,1.16172790527,194.734344697,1.41670227051,20.3336503002,7.10405303919,5.38968387752e-15,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666666,NA,1,NA,NA,NA,0.0271189904054,0.435640866773,NA,NA,20.936954922,-0.603304621842,NA,NA,7.27798096838,-0.173927929195,NA,50905.8543809,-75678.1556574,0.672662460371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77542.5720649,-77542.5720649,0.1666666666,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1760",1760,60,0.484045417786,79.1950370178,24.7959013533,16.0845829773,1.16065979004,194.466737489,1.41075134277,20.3100896003,6.88087926399,-0.130526192246,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0270584935407,0.456986924245,NA,NA,20.9368342609,-0.626744660576,NA,NA,7.29340227018,-0.412523006185,NA,53326.6118577,-78373.8047013,0.680413718091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79174.7944451,-79174.7944451,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1761",1761,60.1666666667,0.50421068573,79.1945394516,24.7973511736,16.0568019409,1.14967346191,191.71958055,1.40769958496,20.2751377205,6.76647368672,-0.258819045077,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.026997996676,0.477212689054,NA,NA,20.9367135997,-0.661575879246,NA,NA,7.30882357197,-0.542349885254,NA,54900.3340343,-81718.2104588,0.671824966872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-81148.3965952,-81148.3965952,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1762",1762,60.3333333333,0.511034286499,79.1950370178,24.798800992,16.0348258972,1.15188598633,192.272038791,1.40998840332,20.2472610671,6.85226724168,-0.382683432365,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666666,NA,1,NA,NA,NA,0.0269374998113,0.484096786688,NA,NA,20.9365929386,-0.689331871429,NA,NA,7.32424487376,-0.471977632086,NA,55853.3418504,-85793.2857183,0.651022296008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-82984.5958333,-82984.5958333,0.1666666666,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1763",1763,60.5,0.505229133606,79.1990175476,24.8002508085,16.0439480286,1.15669250488,193.473577907,1.4102935791,20.2577614286,6.86336708155,-0.500000000023,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0268770029465,0.478352130659,NA,NA,20.9364722774,-0.678710848781,NA,NA,7.33966617556,-0.476299094013,NA,55535.348431,-84946.5452626,0.653768181617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83932.068711,-83932.068711,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1764",1764,60.6666666667,0.511441665649,79.1950370178,24.8046002461,16.0339966125,1.15608215332,193.320897491,1.41036987305,20.2462139249,6.86657325302,-0.608761428988,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0268165060818,0.484625159567,NA,NA,20.9363516162,-0.690137691373,NA,NA,7.35508747736,-0.488514224334,NA,56219.2932602,-86363.1937217,0.650963574151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84084.3248534,-84084.3248534,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1765",1765,60.8333333333,0.503090393066,79.1970272827,24.801700623,16.0381430359,1.15577697754,193.244568626,1.41403198242,20.250940706,7.00373494838,-0.707106781187,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666666,NA,1,NA,NA,NA,0.0267560092171,0.476334383849,NA,NA,20.9362309551,-0.685290249124,NA,NA,7.37050877914,-0.366773830767,NA,55235.9001627,-85872.7241825,0.643229857776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83072.9344678,-83072.9344678,0.1666666666,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1766",1766,61,0.487915519714,79.1975248489,24.8046002461,16.0630215759,1.1547088623,192.977477159,1.41639709473,20.2822267571,7.09238543022,-0.793353340307,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0266955123524,0.461220007362,NA,NA,20.9361102939,-0.653883536779,NA,NA,7.38593008094,-0.293544650717,NA,53408.9976624,-81617.9892044,0.654377768713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-81156.4547332,-81156.4547332,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1767",1767,61.1666666667,0.471416664124,79.1990175476,24.8046002461,16.0783633423,1.15577697754,193.244568626,1.4143371582,20.3012156466,7.0150031788,-0.866025403771,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0266350154877,0.444781648636,NA,NA,20.9359896328,-0.6347739862,NA,NA,7.40135138274,-0.386348203941,NA,51576.8485573,-79433.207601,0.649310913093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79117.5917127,-79117.5917127,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1768",1768,61.3333333333,0.449621879578,79.1940418854,24.8074998615,16.1049004517,1.15501403809,193.053779553,1.40991210938,20.3360001186,6.84949210754,-0.923879532511,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666666,NA,1,NA,NA,NA,0.026574518623,0.423047360955,NA,NA,20.9358689716,-0.599868853058,NA,NA,7.41677268453,-0.567280576981,NA,49007.976627,-74907.6253207,0.654245497934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76849.6614558,-76849.6614558,0.1666666666,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1769",1769,61.5,0.442187210083,79.1965297165,24.8089496663,16.11526651,1.15585327148,193.263650132,1.41098022461,20.3484503269,6.88933301806,-0.965925826296,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0265140217582,0.415673188325,NA,NA,20.9357483105,-0.58729798354,NA,NA,7.43219398632,-0.542860968261,NA,48205.9858191,-73371.7584337,0.657010092823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74788.2757009,-74788.2757009,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1770",1770,61.6666666667,0.436178367615,79.1965297165,24.8118492701,16.120242218,1.15592956543,193.282732113,1.41784667969,20.3547330618,7.14683636651,-0.99144486137,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0264535248935,0.409724842721,NA,NA,20.9356276493,-0.580894587498,NA,NA,7.44761528812,-0.300778921609,NA,47520.8919761,-72622.3912611,0.654355924541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73068.5825184,-73068.5825184,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1771",1771,61.8333333333,0.432002731323,79.1935443192,24.8147488662,16.1235593567,1.1547088623,192.977477159,1.42311096191,20.3596890319,7.34453245997,-1,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666666,NA,1,NA,NA,NA,0.0263930280288,0.405609703294,NA,NA,20.9355069881,-0.575817956274,NA,NA,7.46303658991,-0.118504129933,NA,46969.3224685,-71890.3753385,0.653346463241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71719.8554398,-71719.8554398,0.1666666666,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1772",1772,62,0.422938545227,79.1915540543,24.8219978228,16.1297789917,1.15905761719,194.065500111,1.41647338867,20.3680546295,7.09578150171,-0.99144486137,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0263325311641,0.396606014063,NA,NA,20.935386327,-0.567331697517,NA,NA,7.4784578917,-0.382676389997,NA,46185.7599926,-71323.4802227,0.6475533702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70516.9748351,-70516.9748351,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1773",1773,62.1666666667,0.416827857971,79.1925491867,24.8321462821,16.1434621887,1.15562438965,193.20640703,1.41616821289,20.3850770742,7.08424716776,-0.965925826296,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0262720342994,0.390555823672,NA,NA,20.9352656658,-0.550188591663,NA,NA,7.4938791935,-0.409632025744,NA,45279.5928888,-68679.9133992,0.659284362018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69306.9979845,-69306.9979845,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1774",1774,62.3333333333,0.408272895813,79.1925491867,24.8379453601,16.1418036194,1.15539550781,193.149168179,1.4176940918,20.382982724,7.14147301046,-0.923879532511,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666666,NA,1,NA,NA,NA,0.0262115374347,0.382061358378,NA,NA,20.9351450047,-0.55216228069,NA,NA,7.50930049529,-0.367827484832,NA,44282.0658415,-69209.4836382,0.639826560086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68096.758177,-68096.758177,0.1666666666,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1775",1775,62.5,0.404199104309,79.1930467529,24.8451941654,16.1596332397,1.15440368652,192.901182332,1.42135620117,20.4053687821,7.27876929995,-0.866025403771,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0261510405699,0.378048063739,NA,NA,20.9350243435,-0.52965556142,NA,NA,7.52472179708,-0.24595249713,NA,43760.1386493,-65948.8916705,0.663546233164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66850.7041736,-66850.7041736,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1776",1776,62.6666666667,0.397171813965,79.1950370178,24.8480936745,16.1654382324,1.15478515625,192.996552049,1.42585754395,20.4121859666,7.44739730848,-0.793353340307,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0260905437052,0.37108127026,NA,NA,20.9349036823,-0.522717715739,NA,NA,7.54014309888,-0.0927457903998,NA,42975.0235063,-65178.9620944,0.659338874468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65677.9997353,-65677.9997353,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1777",1777,62.8333333333,0.393199867249,79.1945394516,24.8495434263,16.1704139404,1.15447998047,192.920255331,1.42807006836,20.4185971058,7.53041948547,-0.707106781187,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666666,NA,1,NA,NA,NA,0.0260300468405,0.367169820408,NA,NA,20.9347830212,-0.516185915413,NA,NA,7.55556440067,-0.0251449151988,NA,42505.186039,-64316.7809314,0.660872410333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64730.6486546,-64730.6486546,0.1666666666,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
